IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.14,,,0,,1.93,0.14 [0 – 1.93],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.058,0 [0 – 0.058],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.061,0 [0 – 0.061],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.52,0.002 [0 – 0.52],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,1.17,,,0.26,,1.95,1.17 [0.26 – 1.95],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.34,,,0.004,,1.28,0.34 [0.004 – 1.28],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.21,,,0,,1.25,0.21 [0 – 1.25],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.081,0 [0 – 0.081],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.1,0 [0 – 0.1],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.33,0.001 [0 – 0.33],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.73,,,0,,1.15,0.73 [0 – 1.15],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.07,,,0,,1.01,0.066 [0 – 1.01],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.02,,,0,,1.03,0.018 [0 – 1.03],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.055,0 [0 – 0.055],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.054,0 [0 – 0.054],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.3,0.000 9 [0 – 0.3],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.52,,,0,,0.93,0.52 [0 – 0.93],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.07,,,0,,0.84,0.068 [0 – 0.84],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.03,,,0,,0.85,0.025 [0 – 0.85],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.044,0 [0 – 0.044],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.047,0 [0 – 0.047],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.23,0 [0 – 0.23],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,3.84,,,2.17,,5.53,3.84 [2.17 – 5.53],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,3.83,,,2.28,,5.55,3.83 [2.28 – 5.55],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,1.61,,,0.43,,3.34,1.61 [0.43 – 3.34],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.057,0 [0 – 0.057],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.01,,,0,,0.12,0.009 [0 – 0.12],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.094,0 [0 – 0.094],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,0.88,,,0.25,,1.63,0.88 [0.25 – 1.63],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.59,,,0.87,,2.27,1.59 [0.87 – 2.27],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.06,,,0,,0.4,0.057 [0 – 0.4],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.005,0 [0 – 0.005],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.01,0 [0 – 0.01],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.16,0 [0 – 0.16],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,2.93,,,1.45,,4.36,2.93 [1.45 – 4.36],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,2.18,,,1.01,,3.75,2.18 [1.01 – 3.75],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,1.55,,,0.43,,3.24,1.55 [0.43 – 3.24],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.055,0 [0 – 0.055],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.01,,,0,,0.12,0.007 [0 – 0.12],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.21,0 [0 – 0.21],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,5.81,,,5.03,,6.03,5.81 [5.03 – 6.03],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.15,,,0,,0.85,0.15 [0 – 0.85],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,0.17,0 [0 – 0.17],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.012,0 [0 – 0.012],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.012,0 [0 – 0.012],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.13,0 [0 – 0.13],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,3.02,,,2.35,,3.17,3.02 [2.35 – 3.17],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.12,,,0,,0.73,0.12 [0 – 0.73],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,0.057,0 [0 – 0.057],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.029,0 [0 – 0.029],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.025,0 [0 – 0.025],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.11,0 [0 – 0.11],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,2.82,,,2.49,,2.86,2.82 [2.49 – 2.86],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.01,,,0,,0.24,0.011 [0 – 0.24],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.00,,,0,,0.15,0 [0 – 0.15],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.003,0 [0 – 0.003],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.00,,,0,,0.003,0 [0 – 0.003],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,2.18,0 [0 – 2.18],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Gas,FUEL_GAS,,,,,,,77.72,,,69.25,,82.33,77.72 [69.25 – 82.33],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,1.34,,,0,,6.04,1.34 [0 – 6.04],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,3.23,,,0.42,,9.98,3.23 [0.42 – 9.98],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.084,0 [0 – 0.084],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Total,TOTL,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.42,,,0,,2.18,0.42 [0 – 2.18],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,1.6,0 [0 – 1.6],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Gas,FUEL_GAS,,,,,,,62.34,,,56.85,,63.8,62.34 [56.85 – 63.8],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Electricity,FUEL_ELECTRICITY,,,,,,,0.51,,,0,,4.59,0.51 [0 – 4.59],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Biomass,FUEL_BIOMASS,,,,,,,0.06,,,0,,2.36,0.064 [0 – 2.36],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Charcoal,FUEL_CHARCOAL,,,,,,,0.00,,,0,,0.064,0 [0 – 0.064],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Urban,URB,Cooking fuel,Coal,FUEL_COAL,,,,,,,0.06,,,0,,1.72,0.064 [0 – 1.72],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Kerosene,FUEL_KEROSENE,,,,,,,0.00,,,0,,0.46,0 [0 – 0.46],,,EN,2022-07-28
PHE_HHAIR_POP_CATEGORY_FUELS,"Population with primary reliance on fuels and technologies)for cooking, by fuel type (in millions)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,TRUE,Residence Area Type,Rural,RUR,Cooking fuel,Gas,FUEL_GAS,,,,,,,15.99,,,10.92,,18.87,15.99 [10.92 – 18.87],,,EN,2022-07-28
